asset_type,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
LegacyMarker,0.6159583330154419,0.07611414045095444,-0.06363073736429214,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591028571128845,0.0501486100256443,0.02578761614859104,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6278360486030579,0.07581673562526703,-0.035542286932468414,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6584991812705994,0.017502786591649055,0.003783096559345722,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6159836649894714,0.07614029198884964,-0.06363068521022797,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6590926647186279,0.05014487728476524,0.025791238993406296,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6278539896011353,0.07583799958229065,-0.0355239100754261,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6585153341293335,0.017516687512397766,0.0037890381645411253,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6160292625427246,0.07615818828344345,-0.06364699453115463,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591067314147949,0.05014120787382126,0.02578568644821644,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6278601884841919,0.07587866485118866,-0.035589799284935,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6585130095481873,0.01751948520541191,0.0037872211541980505,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6160741448402405,0.07618343085050583,-0.06367195397615433,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591176390647888,0.0501432865858078,0.025781704112887382,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6279040575027466,0.07589860260486603,-0.03560628369450569,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6585144996643066,0.01751137524843216,0.003771279938519001,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6161838173866272,0.07615938037633896,-0.0637328252196312,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591368913650513,0.050141867250204086,0.025776440277695656,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6279770731925964,0.07590153813362122,-0.03556230664253235,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6585264205932617,0.01751887984573841,0.0037622645031660795,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6162368059158325,0.07615240663290024,-0.0637492835521698,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591497659683228,0.05013725161552429,0.02576352469623089,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6280289888381958,0.07591770589351654,-0.035585541278123856,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6585222482681274,0.017525769770145416,0.0037633359897881746,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6162602305412292,0.07614318281412125,-0.06377502530813217,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591616272926331,0.05013556033372879,0.02575858309864998,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6280535459518433,0.0759114921092987,-0.035616785287857056,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6585310697555542,0.017524955794215202,0.003765980014577508,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.61627596616745,0.07612461596727371,-0.06380382180213928,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6591789126396179,0.05013876408338547,0.025733262300491333,6,0,2,38,KBYG,small,right,small,left
LegacyMarker,0.6280152797698975,0.07588809728622437,-0.03569987416267395,6,0,2,38,KBYG,small,right,small,left
