asset_type,parent_name,pos_x,pos_y,pos_z,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5109072327613831,0.11509916186332703,0.3944413959980011,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.5202825665473938,0.10853581130504608,0.3682704269886017,6,0,2,6,KBYG,small,right,small,left
Marker,all,0.4947575628757477,0.15586186945438385,0.31887009739875793,6,0,2,6,KBYG,small,right,small,left
Marker,Grippy,0.48941341042518616,0.15659663081169128,0.2909265160560608,6,0,2,6,KBYG,small,right,small,left
